"TIME","GEO","QUANTILE","INDIC_IL","CURRENCY","Value","Flag and Footnotes"
"2019","Denmark","Third percentile","Top cut-off point","Euro","10,346","u"
"2019","Denmark","Third percentile","Share of national equivalised income","Euro","0.3","u"
"2019","Denmark","Fourth percentile","Top cut-off point","Euro","11,679","u"
"2019","Denmark","Fourth percentile","Share of national equivalised income","Euro","0.3","u"
"2019","Denmark","Fifth percentile","Top cut-off point","Euro","13,460",""
"2019","Denmark","Fifth percentile","Share of national equivalised income","Euro","0.4",""
"2019","Denmark","Ninety-fifth percentile","Top cut-off point","Euro","62,463",""
"2019","Denmark","Ninety-fifth percentile","Share of national equivalised income","Euro","1.8",""
"2019","Denmark","Ninety-sixth percentile","Top cut-off point","Euro","67,646",""
"2019","Denmark","Ninety-sixth percentile","Share of national equivalised income","Euro","1.9",""
"2019","Denmark","Ninety-seventh percentile","Top cut-off point","Euro","74,427",""
"2019","Denmark","Ninety-seventh percentile","Share of national equivalised income","Euro","2.0",""
"2019","Denmark","Ninety-eighth percentile","Top cut-off point","Euro","83,162",""
"2019","Denmark","Ninety-eighth percentile","Share of national equivalised income","Euro","2.2",""
"2019","Denmark","Ninety-ninth percentile","Top cut-off point","Euro","108,551",""
"2019","Denmark","Ninety-ninth percentile","Share of national equivalised income","Euro","2.8",""
"2019","Denmark","Hundredth percentile","Top cut-off point","Euro",":",""
"2019","Denmark","Hundredth percentile","Share of national equivalised income","Euro","5.6",""
"2019","Germany (until 1990 former territory of the FRG)","First quartile","Top cut-off point","Euro","16,978",""
"2019","Germany (until 1990 former territory of the FRG)","First quartile","Share of national equivalised income","Euro","10.8",""
"2019","Germany (until 1990 former territory of the FRG)","Second quartile","Top cut-off point","Euro","23,515",""
"2019","Germany (until 1990 former territory of the FRG)","Second quartile","Share of national equivalised income","Euro","19.4",""
"2019","Germany (until 1990 former territory of the FRG)","Third quartile","Top cut-off point","Euro","31,533",""
"2019","Germany (until 1990 former territory of the FRG)","Third quartile","Share of national equivalised income","Euro","26.1",""
"2019","Germany (until 1990 former territory of the FRG)","Fourth quartile","Top cut-off point","Euro",":",""
"2019","Germany (until 1990 former territory of the FRG)","Fourth quartile","Share of national equivalised income","Euro","43.8",""
"2019","Germany (until 1990 former territory of the FRG)","First quintile","Top cut-off point","Euro","15,612",""
"2019","Germany (until 1990 former territory of the FRG)","First quintile","Share of national equivalised income","Euro","7.7",""
"2019","Germany (until 1990 former territory of the FRG)","Second quintile","Top cut-off point","Euro","20,881",""
"2019","Germany (until 1990 former territory of the FRG)","Second quintile","Share of national equivalised income","Euro","14.0",""
"2019","Germany (until 1990 former territory of the FRG)","Third quintile","Top cut-off point","Euro","26,313",""
"2019","Germany (until 1990 former territory of the FRG)","Third quintile","Share of national equivalised income","Euro","18.0",""
"2019","Germany (until 1990 former territory of the FRG)","Fourth quintile","Top cut-off point","Euro","33,976",""
"2019","Germany (until 1990 former territory of the FRG)","Fourth quintile","Share of national equivalised income","Euro","22.8",""
"2019","Germany (until 1990 former territory of the FRG)","Fifth quintile","Top cut-off point","Euro",":",""
"2019","Germany (until 1990 former territory of the FRG)","Fifth quintile","Share of national equivalised income","Euro","37.5",""
"2019","Germany (until 1990 former territory of the FRG)","First decile","Top cut-off point","Euro","12,174",""
"2019","Germany (until 1990 former territory of the FRG)","First decile","Share of national equivalised income","Euro","2.3",""
"2019","Germany (until 1990 former territory of the FRG)","Second decile","Top cut-off point","Euro","15,612",""
"2019","Germany (until 1990 former territory of the FRG)","Second decile","Share of national equivalised income","Euro","5.4",""
"2019","Germany (until 1990 former territory of the FRG)","Third decile","Top cut-off point","Euro","18,271",""
"2019","Germany (until 1990 former territory of the FRG)","Third decile","Share of national equivalised income","Euro","6.5",""
"2019","Germany (until 1990 former territory of the FRG)","Fourth decile","Top cut-off point","Euro","20,881",""
"2019","Germany (until 1990 former territory of the FRG)","Fourth decile","Share of national equivalised income","Euro","7.5",""
"2019","Germany (until 1990 former territory of the FRG)","Fifth decile","Top cut-off point","Euro","23,515",""
"2019","Germany (until 1990 former territory of the FRG)","Fifth decile","Share of national equivalised income","Euro","8.5",""
"2019","Germany (until 1990 former territory of the FRG)","Sixth decile","Top cut-off point","Euro","26,313",""
"2019","Germany (until 1990 former territory of the FRG)","Sixth decile","Share of national equivalised income","Euro","9.5",""
"2019","Germany (until 1990 former territory of the FRG)","Seventh decile","Top cut-off point","Euro","29,625",""
"2019","Germany (until 1990 former territory of the FRG)","Seventh decile","Share of national equivalised income","Euro","10.7",""
"2019","Germany (until 1990 former territory of the FRG)","Eighth decile","Top cut-off point","Euro","33,976",""
"2019","Germany (until 1990 former territory of the FRG)","Eighth decile","Share of national equivalised income","Euro","12.1",""
"2019","Germany (until 1990 former territory of the FRG)","Ninth decile","Top cut-off point","Euro","41,874",""
"2019","Germany (until 1990 former territory of the FRG)","Ninth decile","Share of national equivalised income","Euro","14.4",""
"2019","Germany (until 1990 former territory of the FRG)","Tenth decile","Top cut-off point","Euro",":",""
"2019","Germany (until 1990 former territory of the FRG)","Tenth decile","Share of national equivalised income","Euro","23.2",""
"2019","Germany (until 1990 former territory of the FRG)","First percentile","Top cut-off point","Euro","4,401",""
"2019","Germany (until 1990 former territory of the FRG)","First percentile","Share of national equivalised income","Euro","-1.0",""
"2019","Germany (until 1990 former territory of the FRG)","Second percentile","Top cut-off point","Euro","6,680",""
"2019","Germany (until 1990 former territory of the FRG)","Second percentile","Share of national equivalised income","Euro","0.2",""
"2019","Germany (until 1990 former territory of the FRG)","Third percentile","Top cut-off point","Euro","8,255",""
"2019","Germany (until 1990 former territory of the FRG)","Third percentile","Share of national equivalised income","Euro","0.3",""
"2019","Germany (until 1990 former territory of the FRG)","Fourth percentile","Top cut-off point","Euro","8,968",""
"2019","Germany (until 1990 former territory of the FRG)","Fourth percentile","Share of national equivalised income","Euro","0.3",""
"2019","Germany (until 1990 former territory of the FRG)","Fifth percentile","Top cut-off point","Euro","9,648",""
"2019","Germany (until 1990 former territory of the FRG)","Fifth percentile","Share of national equivalised income","Euro","0.4",""
"2019","Germany (until 1990 former territory of the FRG)","Ninety-fifth percentile","Top cut-off point","Euro","50,611",""
"2019","Germany (until 1990 former territory of the FRG)","Ninety-fifth percentile","Share of national equivalised income","Euro","1.9",""
"2019","Germany (until 1990 former territory of the FRG)","Ninety-sixth percentile","Top cut-off point","Euro","53,428",""
"2019","Germany (until 1990 former territory of the FRG)","Ninety-sixth percentile","Share of national equivalised income","Euro","2.0",""
"2019","Germany (until 1990 former territory of the FRG)","Ninety-seventh percentile","Top cut-off point","Euro","58,263",""
"2019","Germany (until 1990 former territory of the FRG)","Ninety-seventh percentile","Share of national equivalised income","Euro","2.1",""
"2019","Germany (until 1990 former territory of the FRG)","Ninety-eighth percentile","Top cut-off point","Euro","66,557",""
"2019","Germany (until 1990 former territory of the FRG)","Ninety-eighth percentile","Share of national equivalised income","Euro","2.4",""
"2019","Germany (until 1990 former territory of the FRG)","Ninety-ninth percentile","Top cut-off point","Euro","82,167",""
"2019","Germany (until 1990 former territory of the FRG)","Ninety-ninth percentile","Share of national equivalised income","Euro","2.8",""
"2019","Germany (until 1990 former territory of the FRG)","Hundredth percentile","Top cut-off point","Euro",":",""
"2019","Germany (until 1990 former territory of the FRG)","Hundredth percentile","Share of national equivalised income","Euro","5.1",""
"2019","Estonia","First quartile","Top cut-off point","Euro","7,329",""
"2019","Estonia","First quartile","Share of national equivalised income","Euro","10.2",""
"2019","Estonia","Second quartile","Top cut-off point","Euro","11,461",""
"2019","Estonia","Second quartile","Share of national equivalised income","Euro","18.3",""
"2019","Estonia","Third quartile","Top cut-off point","Euro","16,532",""
"2019","Estonia","Third quartile","Share of national equivalised income","Euro","26.9",""
"2019","Estonia","Fourth quartile","Top cut-off point","Euro",":",""
"2019","Estonia","Fourth quartile","Share of national equivalised income","Euro","44.6",""
"2019","Estonia","First quintile","Top cut-off point","Euro","6,567",""
"2019","Estonia","First quintile","Share of national equivalised income","Euro","7.5",""
"2019","Estonia","Second quintile","Top cut-off point","Euro","9,803",""
"2019","Estonia","Second quintile","Share of national equivalised income","Euro","12.7",""
"2019","Estonia","Third quintile","Top cut-off point","Euro","13,216",""
"2019","Estonia","Third quintile","Share of national equivalised income","Euro","17.9",""
"2019","Estonia","Fourth quintile","Top cut-off point","Euro","17,886",""
"2019","Estonia","Fourth quintile","Share of national equivalised income","Euro","24.1",""
"2019","Estonia","Fifth quintile","Top cut-off point","Euro",":",""
"2019","Estonia","Fifth quintile","Share of national equivalised income","Euro","37.9",""
"2019","Estonia","First decile","Top cut-off point","Euro","5,245",""
"2019","Estonia","First decile","Share of national equivalised income","Euro","2.8",""
"2019","Estonia","Second decile","Top cut-off point","Euro","6,567",""
"2019","Estonia","Second decile","Share of national equivalised income","Euro","4.6",""
"2019","Estonia","Third decile","Top cut-off point","Euro","8,084",""
"2019","Estonia","Third decile","Share of national equivalised income","Euro","5.7",""
"2019","Estonia","Fourth decile","Top cut-off point","Euro","9,803",""
"2019","Estonia","Fourth decile","Share of national equivalised income","Euro","7.0",""
"2019","Estonia","Fifth decile","Top cut-off point","Euro","11,461",""
"2019","Estonia","Fifth decile","Share of national equivalised income","Euro","8.3",""
"2019","Estonia","Sixth decile","Top cut-off point","Euro","13,216",""
"2019","Estonia","Sixth decile","Share of national equivalised income","Euro","9.6",""
"2019","Estonia","Seventh decile","Top cut-off point","Euro","15,222",""
"2019","Estonia","Seventh decile","Share of national equivalised income","Euro","11.1",""
"2019","Estonia","Eighth decile","Top cut-off point","Euro","17,886",""
"2019","Estonia","Eighth decile","Share of national equivalised income","Euro","12.9",""
"2019","Estonia","Ninth decile","Top cut-off point","Euro","23,111",""
"2019","Estonia","Ninth decile","Share of national equivalised income","Euro","15.6",""
"2019","Estonia","Tenth decile","Top cut-off point","Euro",":",""
"2019","Estonia","Tenth decile","Share of national equivalised income","Euro","22.3",""
"2019","Estonia","First percentile","Top cut-off point","Euro","1,627",""
"2019","Estonia","First percentile","Share of national equivalised income","Euro","-0.1",""
"2019","Estonia","Second percentile","Top cut-off point","Euro","2,695",""
"2019","Estonia","Second percentile","Share of national equivalised income","Euro","0.2",""
"2019","Estonia","Third percentile","Top cut-off point","Euro","3,513",""
"2019","Estonia","Third percentile","Share of national equivalised income","Euro","0.2",""
"2019","Estonia","Fourth percentile","Top cut-off point","Euro","3,887",""
"2019","Estonia","Fourth percentile","Share of national equivalised income","Euro","0.3",""
